customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,age,age_clean,job title,industry,wealth_segment,deceased_iNodicator,owns_car,tenure
2996,Jerrylee,Shinfield,Female,67,1967-05-05,58,58,Cost Accountant,Financial Services,Mass Customer,No,No,14
2997,Jo-ann,Carlile,Female,57,1973-05-17,52,52,Computer Systems Analyst II,Health,Affluent Customer,No,No,10
2998,Quintana,Housley,Female,34,2000-12-19,24,24,Nurse Practicioner,Manufacturing,High Net Worth,No,Yes,2
2999,Rinaldo,Diggin,Unknown,28,1977-07-22,47,47,Business Systems Development Analyst,IT,Affluent Customer,No,Yes,
3000,Tann,McCard,Male,28,1974-05-15,51,51,Compensation Analyst,Financial Services,Affluent Customer,No,No,22
3001,Gal,Waleran,Male,48,1977-07-22,47,47,Engineer IV,Argiculture,Mass Customer,No,No,20
3002,Tracey,Verdun,Male,62,1956-12-06,68,68,Paralegal,Financial Services,Mass Customer,No,Yes,16
3003,Brita,Tupie,Female,72,1963-05-02,62,62,Web Developer I,Retail,Mass Customer,No,Yes,4
3004,Waylon,Hammant,Male,82,1955-02-20,70,70,Research Assistant II,Health,Mass Customer,No,Yes,16
3005,Rafaellle,Tantrum,Male,36,1969-01-05,56,56,Human Resources Manager,Property,Affluent Customer,No,Yes,8
3006,Ariel,Dillingston,Female,72,1988-12-06,36,36,,,Mass Customer,No,Yes,21
3007,Tudor,Pepper,Male,38,1973-05-22,52,52,Environmental Tech,Manufacturing,Mass Customer,No,No,16
3008,Etta,Criag,Female,40,1982-05-13,43,43,,Health,High Net Worth,No,Yes,17
3009,Hephzibah,Cliffe,Female,11,1977-04-02,48,48,,Health,High Net Worth,No,Yes,14
3010,Tobye,Cock,Female,16,1970-05-20,55,55,,,Affluent Customer,No,No,5
3011,Robena,Barks,Female,84,1994-05-11,31,31,Staff Scientist,Financial Services,High Net Worth,No,No,3
3012,Devland,Probart,Unknown,81,1977-07-22,47,47,Technical Writer,IT,Mass Customer,No,Yes,
3013,Lorain,Eddisforth,Female,94,1968-07-28,56,56,Office Assistant III,Property,High Net Worth,No,No,6
3014,Terrijo,Merlin,Female,59,2001-03-30,24,24,Software Engineer II,,High Net Worth,No,No,1
3015,Queenie,Flips,Female,25,2000-09-02,24,24,Assistant Manager,Retail,Affluent Customer,No,No,1
3016,Forster,Bumford,Male,25,1985-08-11,39,39,Analog Circuit Design manager,Financial Services,High Net Worth,No,No,11
3017,Jason,De Lorenzo,Male,88,1955-10-05,69,69,Operator,Financial Services,Affluent Customer,No,No,7
3018,Ainsley,Nissle,Female,16,1971-08-24,53,53,Recruiter,,High Net Worth,No,Yes,15
3019,Alonso,Ceyssen,Male,98,1986-02-02,39,39,Community Outreach Specialist,Manufacturing,Affluent Customer,No,Yes,14
3020,Witty,McArthur,Male,13,1965-12-24,59,59,Chemical Engineer,Manufacturing,High Net Worth,No,Yes,10
3021,Parker,Lukacs,Male,4,1983-01-18,42,42,,,Mass Customer,No,No,9
3022,Gert,Kurtis,Female,21,1988-08-23,36,36,,,High Net Worth,No,No,8
3023,Rikki,Bernet,Female,37,1994-12-09,30,30,Accountant I,IT,High Net Worth,No,Yes,7
3024,Franz,Craddy,Male,86,1959-01-08,66,66,,Health,Mass Customer,No,No,12
3025,Osgood,Stolting,Male,27,1977-04-23,48,48,Compensation Analyst,Financial Services,Mass Customer,No,Yes,9
3026,Minda,Pendrid,Female,11,1988-11-21,36,36,Account Representative III,Property,Mass Customer,No,Yes,5
3027,Augy,Rudall,Male,83,1977-10-30,47,47,Research Nurse,Health,Mass Customer,No,Yes,5
3028,Leandra,Schubert,Female,67,1956-07-07,69,69,General Manager,Manufacturing,High Net Worth,No,No,20
3029,Timmie,Gori,Male,85,1978-07-17,46,46,Business Systems Development Analyst,Manufacturing,Mass Customer,No,No,13
3030,Flor,Agnew,Female,68,1998-05-21,27,27,Technical Writer,Manufacturing,Affluent Customer,No,No,3
3031,Diego,Bertelmot,Male,95,1996-02-02,29,29,Staff Scientist,Health,Mass Customer,No,Yes,5
3032,Renado,Wonfor,Male,53,1992-08-02,32,32,Analog Circuit Design manager,Health,Affluent Customer,No,Yes,5
3033,Danielle,Kener,Female,60,1979-03-17,46,46,Administrative Officer,Financial Services,High Net Worth,No,No,12
3034,Mara,Tofanini,Female,54,1956-09-09,68,68,Web Designer IV,Manufacturing,Mass Customer,No,Yes,18
3035,Sigfrid,Caldecot,Male,98,1980-04-15,45,45,Associate Professor,Health,High Net Worth,No,No,13
3036,Windy,Orehead,Female,24,1977-04-17,48,48,Business Systems Development Analyst,Property,Affluent Customer,No,Yes,11
3037,Leanora,Isles,Female,30,1971-10-27,53,53,Legal Assistant,Financial Services,High Net Worth,No,Yes,18
3038,Hermione,,Female,45,1958-04-08,67,67,Senior Developer,,High Net Worth,No,No,13
3039,Coralie,Guitonneau,Female,52,1968-07-28,56,56,,Financial Services,Affluent Customer,No,No,18
3040,Kameko,Kinrade,Female,87,1966-11-28,58,58,General Manager,Retail,Mass Customer,No,No,5
3041,Sherrie,Kingaby,Female,20,1974-03-12,51,51,Physical Therapy Assistant,Retail,Mass Customer,No,Yes,11
3042,Barris,Trayton,Male,76,1971-03-17,54,54,Engineer II,Property,High Net Worth,No,Yes,15
3043,Kelcey,Argontt,Female,21,1981-08-03,43,43,Legal Assistant,,Mass Customer,No,Yes,18
3044,Russell,Brittoner,Male,59,1990-04-11,35,35,Occupational Therapist,Health,Affluent Customer,No,Yes,19
3045,Renato,Mungham,Male,52,1996-10-02,28,28,Cost Accountant,Financial Services,Affluent Customer,No,Yes,2
3046,Shela,Ridgers,Female,53,1964-06-07,61,61,Programmer Analyst III,Manufacturing,Affluent Customer,No,No,18
3047,Eddy,Cossans,Male,20,1962-01-14,63,63,Speech Pathologist,Retail,Mass Customer,No,Yes,19
3048,Kenon,Messruther,Male,38,1969-05-27,56,56,Legal Assistant,Manufacturing,Mass Customer,No,No,16
3049,Tristam,O'Fallone,Male,72,1967-07-15,57,57,,Property,High Net Worth,No,Yes,12
3050,Dinnie,Worsom,Female,90,1997-12-04,27,27,,,High Net Worth,No,No,5
3051,Edi,Lugton,Female,81,1973-06-06,52,52,,Manufacturing,Affluent Customer,No,Yes,7
3052,Lisetta,,Female,72,1976-09-08,48,48,Teacher,,Mass Customer,No,No,18
3053,Susie,,Female,67,1984-09-12,40,40,Account Coordinator,Retail,High Net Worth,No,No,17
3054,Marieann,Wickey,Female,94,1965-07-14,59,59,Operator,Manufacturing,Affluent Customer,No,No,16
3055,Viki,Drache,Female,96,1999-08-23,25,25,General Manager,,Mass Customer,No,Yes,2
3056,Catlin,Storm,Female,43,1968-05-27,57,57,Health Coach II,Entertainment,Mass Customer,No,No,18
3057,Mel,Shoebottom,Female,96,1976-03-28,49,49,Executive Secretary,,Mass Customer,No,No,9
3058,Hamnet,Kibblewhite,Male,67,1986-10-10,38,38,Human Resources Manager,Manufacturing,Mass Customer,No,Yes,16
3059,Hercules,Klewi,Male,83,1958-06-09,67,67,Accountant IV,,Mass Customer,No,No,17
3060,Milton,Gorini,Male,28,1982-09-14,42,42,VP Accounting,Financial Services,Mass Customer,No,Yes,6
3061,Evie,Bendtsen,Female,51,1991-03-18,34,34,Office Assistant IV,Manufacturing,Affluent Customer,No,Yes,3
3062,Lesley,Ruskin,Male,78,1962-11-09,62,62,Civil Engineer,Manufacturing,Mass Customer,No,No,13
3063,Andrea,Wildber,Male,74,1999-11-04,25,25,VP Sales,Financial Services,Affluent Customer,No,No,2
3064,Zach,Billison,Male,96,1995-06-14,30,30,Product Engineer,Financial Services,Affluent Customer,No,Yes,4
3065,Winna,Brusle,Female,88,1978-01-05,47,47,Recruiter,Financial Services,High Net Worth,No,Yes,13
3066,Renell,Bellocht,Female,29,1995-01-14,30,30,Paralegal,Financial Services,Affluent Customer,No,Yes,2
3067,Veronique,Wash,Female,8,1991-01-13,34,34,Chief Design Engineer,Manufacturing,Mass Customer,No,Yes,9
3068,Gill,Branney,Female,88,1990-12-07,34,34,Automation Specialist I,Manufacturing,Affluent Customer,No,No,1
3069,Phylis,Traves,Female,59,1988-08-12,36,36,Senior Cost Accountant,Financial Services,Affluent Customer,No,No,12
3070,Malissia,Minthorpe,Female,74,1998-07-27,26,26,Account Executive,Health,Affluent Customer,No,Yes,1
3071,Shirlee,Murdoch,Female,59,1989-12-25,35,35,Assistant Media Planner,Entertainment,Mass Customer,No,Yes,12
3072,Roma,Prettjohn,Male,87,1979-04-12,46,46,Chemical Engineer,Manufacturing,Mass Customer,No,Yes,10
3073,Hernando,Farnham,Male,16,1967-04-12,58,58,Nurse,Telecommunications,Affluent Customer,No,No,17
3074,Tracie,Grishaev,Male,31,1969-02-18,56,56,VP Quality Control,Health,Mass Customer,No,Yes,12
3075,Corty,Debell,Male,36,1959-10-24,65,65,,Entertainment,Mass Customer,No,Yes,16
3076,Merna,Eyers,Female,9,1991-10-01,33,33,Professor,Health,Mass Customer,No,Yes,4
3077,Emelen,Gillopp,Male,19,2000-08-11,24,24,Information Systems Manager,Manufacturing,Affluent Customer,No,No,2
3078,Mariel,Blacksell,Female,54,1982-08-16,42,42,Safety Technician III,Retail,Mass Customer,No,No,7
3079,Yorker,McKevany,Male,34,1959-11-18,65,65,Legal Assistant,Retail,Mass Customer,No,Yes,20
3080,Christoforo,Santus,Male,87,1958-10-06,66,66,Graphic Designer,Financial Services,High Net Worth,No,No,10
3081,Dodi,Volker,Female,61,1971-07-25,53,53,Mechanical Systems Engineer,,High Net Worth,No,Yes,9
3082,Emlyn,Maile,Male,68,1997-03-28,28,28,,Manufacturing,Mass Customer,No,Yes,2
3083,Cirillo,Duprey,Male,44,1971-10-17,53,53,,,Mass Customer,No,Yes,12
3084,Birgit,Dowers,Female,57,1959-07-16,65,65,Staff Scientist,Financial Services,Affluent Customer,No,Yes,16
3085,Kaleb,Eslemont,Male,91,1978-01-21,47,47,Accountant IV,,Affluent Customer,No,No,5
3086,Pieter,Gadesby,Unknown,18,1977-07-22,47,47,Biostatistician I,IT,High Net Worth,No,No,
3087,Gerry,Scatcher,Male,64,1986-04-02,39,39,Social Worker,Health,Mass Customer,No,No,9
3088,Hilarius,Trenbey,Male,92,1974-05-09,51,51,,Retail,Affluent Customer,No,Yes,17
3089,Wood,Nathan,Male,27,2000-02-24,25,25,Web Developer III,Manufacturing,Affluent Customer,No,Yes,2
3090,Zared,Pinchback,Male,81,1964-12-06,60,60,Operator,Manufacturing,Mass Customer,No,No,8
3091,Guenevere,Treffry,Female,88,1995-08-13,29,29,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,Yes,3
3092,Hallie,Blackden,Female,8,1972-12-17,52,52,Statistician IV,,Affluent Customer,No,No,9
3093,Harwilll,Crimes,Male,31,1992-04-01,33,33,Mechanical Systems Engineer,Property,High Net Worth,No,Yes,6
3094,Izak,Andreutti,Male,51,1989-05-28,36,36,Biostatistician II,,Mass Customer,No,Yes,17
3095,Joachim,,Male,14,1998-10-11,26,26,Staff Accountant IV,Retail,High Net Worth,No,Yes,2
3096,Lulu,Cabane,Female,32,1973-06-28,52,52,Associate Professor,Financial Services,Mass Customer,No,No,10
3097,Alessandro,Casley,Male,2,1978-05-09,47,47,Actuary,Financial Services,Affluent Customer,No,Yes,19
3098,Tiff,Ovett,Female,77,1980-07-15,44,44,Dental Hygienist,Health,Mass Customer,No,No,12
3099,Shelli,Benitti,Female,73,1996-11-26,28,28,,Retail,Mass Customer,No,Yes,3
3100,Peggy,Wrankling,Female,19,1954-02-09,71,71,Recruiter,,Mass Customer,No,No,7
3101,Paxton,Lermit,Male,68,1987-08-27,37,37,Geological Engineer,Manufacturing,High Net Worth,No,No,12
3102,Paquito,Maitland,Male,37,1990-06-04,35,35,Assistant Manager,Property,Affluent Customer,No,No,2
3103,Shaylah,Hatchell,Female,5,1953-10-21,71,71,Safety Technician II,Retail,Mass Customer,No,No,20
3104,Diahann,Blundan,Female,19,1994-11-30,30,30,Business Systems Development Analyst,Property,Mass Customer,No,Yes,2
3105,Bryn,Rycraft,Male,88,1965-10-14,59,59,Teacher,Health,Mass Customer,No,No,12
3106,Yetty,Conneely,Female,13,1989-06-03,36,36,,Financial Services,Mass Customer,No,Yes,21
3107,Dell,Tremathick,Female,98,1960-08-15,64,64,Legal Assistant,,High Net Worth,No,No,9
3108,Trip,Ahmed,Male,94,1967-10-01,57,57,Accounting Assistant III,Entertainment,Mass Customer,No,No,10
3109,Jeralee,Domleo,Female,75,1958-06-23,67,67,Automation Specialist II,Health,Mass Customer,No,Yes,10
3110,Fabien,Iacapucci,Male,14,1994-02-11,31,31,Community Outreach Specialist,IT,Affluent Customer,No,Yes,8
3111,Maxwell,Blabber,Male,42,1997-03-11,28,28,Associate Professor,Financial Services,Mass Customer,No,Yes,4
3112,Terri,Gornal,Male,41,2001-04-22,24,24,Internal Auditor,Retail,High Net Worth,No,Yes,1
3113,Wenonah,Lethabridge,Female,52,1969-12-06,55,55,Teacher,Property,Mass Customer,No,Yes,18
3114,Judah,Prime,Male,48,1974-09-05,50,50,Teacher,IT,Mass Customer,No,Yes,18
3115,Rip,Spiers,Male,40,1981-02-26,44,44,Nuclear Power Engineer,Manufacturing,Mass Customer,No,No,8
3116,Correy,Loynes,Male,16,1978-06-29,47,47,,Health,Mass Customer,No,No,7
3117,Nisse,Marriage,Female,68,1995-06-11,30,30,Cost Accountant,Financial Services,Affluent Customer,No,Yes,6
3118,Cleveland,Coxon,Male,54,1993-01-22,32,32,Occupational Therapist,Health,High Net Worth,No,No,9
3119,Earle,Frisby,Male,13,1960-01-11,65,65,,,High Net Worth,No,No,19
3120,Lauree,O'Donnell,Female,89,1979-02-04,46,46,Clinical Specialist,Health,Mass Customer,No,Yes,10
3121,Mahmoud,Batterbee,Male,82,1959-05-11,66,66,Data Coordiator,Manufacturing,Mass Customer,No,No,19
3122,Cthrine,Orans,Female,17,1980-08-17,44,44,,Manufacturing,High Net Worth,No,Yes,15
3123,Tina,Riggulsford,Female,71,1976-08-17,48,48,Dental Hygienist,Health,High Net Worth,No,No,20
3124,Anastasie,Le Grand,Female,73,1981-02-03,44,44,Account Executive,Retail,High Net Worth,No,Yes,9
3125,Krystyna,Scarasbrick,Female,2,1978-08-21,46,46,Social Worker,Health,High Net Worth,No,Yes,5
3126,Bondon,Deeley,Male,7,1986-10-16,38,38,Statistician IV,Financial Services,High Net Worth,No,No,12
3127,Tucker,Lewsley,Male,39,1971-01-31,54,54,Research Nurse,Health,Mass Customer,No,No,10
3128,Betteanne,Alldread,Female,96,1965-06-26,60,60,Geological Engineer,Manufacturing,High Net Worth,No,Yes,16
3129,Leola,Mandrier,Female,44,1955-09-25,69,69,Analog Circuit Design manager,Property,High Net Worth,No,Yes,11
3130,Krissy,Robard,Female,53,1971-01-25,54,54,VP Product Management,Telecommunications,Mass Customer,No,No,17
3131,Sybilla,O' Markey,Female,63,1999-02-24,26,26,,Retail,Affluent Customer,No,Yes,3
3132,Nicko,Artois,Male,33,1975-04-15,50,50,Sales Representative,Retail,Mass Customer,No,Yes,7
3133,Eda,MacCheyne,Female,89,1999-05-10,26,26,Quality Control Specialist,Manufacturing,Mass Customer,No,No,2
3134,Pierette,Roseman,Female,53,1995-01-20,30,30,,Manufacturing,Mass Customer,No,No,5
3135,Titus,Worsall,Male,83,1962-01-14,63,63,Staff Scientist,Financial Services,Mass Customer,No,No,16
3136,Leonardo,Brennon,Male,60,1998-08-25,26,26,Marketing Manager,Retail,Mass Customer,No,Yes,3
3137,Cathlene,,Female,48,1993-03-13,32,32,Web Designer III,,Mass Customer,No,No,9
3138,Wait,Pardey,Male,34,1971-02-19,54,54,Paralegal,Financial Services,Mass Customer,No,Yes,6
3139,Pail,De Blasi,Male,65,1973-06-13,52,52,Paralegal,Financial Services,High Net Worth,No,Yes,17
3140,Britt,Muddimer,Female,2,1985-06-11,40,40,Legal Assistant,Manufacturing,High Net Worth,No,No,16
3141,Esmaria,Kiernan,Female,92,1995-11-04,29,29,Associate Professor,Retail,Mass Customer,No,Yes,3
3142,Hubert,Kliner,Male,98,1992-08-04,32,32,Electrical Engineer,Manufacturing,Mass Customer,No,No,6
3143,Corabelle,Streatfeild,Female,0,1996-10-24,28,28,Chief Design Engineer,Manufacturing,Mass Customer,No,No,5
3144,Ringo,Everson,Male,94,1978-10-29,46,46,Programmer Analyst III,Manufacturing,Mass Customer,No,Yes,8
3145,Gar,Barnewille,Male,17,1978-06-17,47,47,Paralegal,Financial Services,High Net Worth,No,Yes,7
3146,Fredrika,Kleinmintz,Female,79,1978-01-28,47,47,Project Manager,Property,Mass Customer,No,No,15
3147,Bonnee,Farley,Female,21,1976-10-02,48,48,,Retail,Affluent Customer,No,Yes,17
3148,Berky,Degoix,Male,11,1974-10-09,50,50,Human Resources Assistant IV,,High Net Worth,No,Yes,10
3149,Caprice,Pack,Female,31,1980-09-03,44,44,Tax Accountant,,Affluent Customer,No,Yes,5
3150,Morissa,Wolfendell,Female,66,1991-10-07,33,33,Sales Associate,Financial Services,Mass Customer,No,No,5
3151,Thorn,Choffin,Unknown,20,1977-07-22,47,47,Senior Developer,IT,Affluent Customer,No,Yes,
3152,Lettie,McGenis,Female,6,1999-06-07,26,26,Teacher,Financial Services,High Net Worth,No,Yes,3
3153,Hannis,Jakubovits,Female,87,1973-12-30,51,51,Compensation Analyst,Financial Services,High Net Worth,No,No,15
3154,Angil,Ellesmere,Female,63,1957-11-21,67,67,Desktop Support Technician,Telecommunications,Mass Customer,No,Yes,19
3155,Tiphani,Fritz,Female,88,1976-12-25,48,48,Office Assistant I,IT,Affluent Customer,No,Yes,21
3156,Bearnard,Letixier,Male,23,1976-09-28,48,48,,Financial Services,Mass Customer,No,No,4
3157,Hurlee,Fasson,Male,46,1997-07-19,27,27,,Retail,Mass Customer,No,Yes,1
3158,Korey,Lansbury,Male,27,1970-05-02,55,55,VP Quality Control,Telecommunications,Mass Customer,No,Yes,12
3159,Jesus,MacShirie,Male,16,1967-02-01,58,58,,Financial Services,Affluent Customer,No,No,12
3160,Eadmund,Braycotton,Male,87,1978-07-03,47,47,Mechanical Systems Engineer,IT,Mass Customer,No,No,21
3161,Cindie,Naldrett,Female,71,1977-02-16,48,48,,Financial Services,Mass Customer,No,Yes,4
3162,Deanne,Delacour,Female,76,1978-02-24,47,47,Media Manager IV,Argiculture,Mass Customer,No,Yes,15
3163,Irvine,Mc Mechan,Male,38,1968-06-01,57,57,Environmental Specialist,Argiculture,Affluent Customer,No,No,19
3164,Hortensia,Rainger,Female,53,1986-01-14,39,39,Human Resources Assistant II,Manufacturing,Mass Customer,No,Yes,14
3165,Vyky,Coppen,Female,56,1975-05-18,50,50,Business Systems Development Analyst,Manufacturing,Affluent Customer,No,Yes,10
3166,Bronson,Plowman,Male,96,1955-05-11,70,70,Social Worker,Health,Mass Customer,No,No,20
3167,Vernor,Stedall,Male,36,1995-01-20,30,30,Web Designer IV,Property,Mass Customer,No,No,5
3168,Johan,Dudderidge,Male,89,1976-02-16,49,49,Assistant Manager,Health,Affluent Customer,No,No,22
3169,Maxim,Chavrin,Male,96,1964-01-12,61,61,Payment Adjustment Coordinator,IT,Mass Customer,No,Yes,19
3170,Bethanne,Kytter,Female,67,1968-01-26,57,57,Nurse Practicioner,Entertainment,Mass Customer,No,No,11
3171,Leif,,Male,36,1967-05-23,58,58,Account Coordinator,Financial Services,Affluent Customer,No,Yes,10
3172,Marje,Kennewell,Female,69,1961-12-17,63,63,,Retail,Affluent Customer,No,No,5
3173,Angelo,,Male,55,2001-10-10,23,23,Computer Systems Analyst I,Health,Mass Customer,No,Yes,1
3174,Odele,Blackmore,Female,67,1976-11-16,48,48,Research Associate,Financial Services,Affluent Customer,No,No,9
3175,Alphard,Cradduck,Male,82,1984-12-30,40,40,Operator,Health,Mass Customer,No,No,16
3176,Rafe,Antoniak,Male,60,1977-12-04,47,47,Physical Therapy Assistant,,Affluent Customer,No,No,16
3177,Titos,Scanes,Male,93,1978-05-07,47,47,Database Administrator IV,,Affluent Customer,No,No,6
3178,Gan,Marrion,Male,21,1971-09-28,53,53,VP Quality Control,Retail,Mass Customer,No,Yes,9
3179,Jarid,Redwood,Male,87,1979-11-04,45,45,Assistant Media Planner,Entertainment,Affluent Customer,No,Yes,17
3180,Gage,,Male,96,1974-06-14,51,51,Business Systems Development Analyst,IT,Mass Customer,No,Yes,19
3181,Ferd,Chominski,Male,39,1976-09-29,48,48,Senior Editor,Financial Services,High Net Worth,No,No,6
3182,Catherina,Hammel,Female,50,1967-10-03,57,57,,Financial Services,Affluent Customer,No,No,15
3183,Craig,Phethean,Male,64,1974-06-19,51,51,Junior Executive,Health,Mass Customer,No,No,14
3184,Marlee,Brundle,Female,2,1976-11-08,48,48,Civil Engineer,Manufacturing,Affluent Customer,No,Yes,7
3185,Duky,Crichley,Male,25,1956-01-18,69,69,Senior Financial Analyst,Financial Services,Mass Customer,No,No,10
3186,Rora,Warre,Female,22,1997-05-09,28,28,,,Mass Customer,No,Yes,2
3187,Samuele,Roycroft,Male,75,1974-05-12,51,51,Senior Quality Engineer,Financial Services,Mass Customer,No,Yes,14
3188,Boyd,,Male,94,1999-07-07,26,26,Actuary,Financial Services,Mass Customer,No,No,1
3189,Abbott,Knaggs,Male,40,1963-03-01,62,62,Environmental Specialist,Financial Services,Mass Customer,No,No,11
3190,Lizabeth,Carswell,Female,18,1985-02-05,40,40,,,Affluent Customer,No,No,15
3191,Bobbette,Amps,Female,29,1959-07-08,66,66,Director of Sales,Financial Services,Affluent Customer,No,Yes,12
3192,Illa,Klemenz,Female,37,1968-09-18,56,56,Payment Adjustment Coordinator,Financial Services,High Net Worth,No,Yes,16
3193,Augusta,Henryson,Female,6,1978-07-04,47,47,Web Designer IV,Property,High Net Worth,No,No,7
3194,Hakeem,Bernardinelli,Male,38,1978-03-11,47,47,Physical Therapy Assistant,Manufacturing,Mass Customer,No,No,11
3195,Vickie,West,Female,4,1981-03-30,44,44,Tax Accountant,Manufacturing,Mass Customer,No,No,18
3196,Teddi,Adcocks,Female,11,1977-08-04,47,47,Engineer IV,Health,Mass Customer,No,No,8
3197,Stern,Ilyenko,Male,83,1976-02-18,49,49,Environmental Specialist,Health,High Net Worth,No,No,14
3198,Dur,Knappen,Male,66,1997-08-02,27,27,Media Manager III,Manufacturing,Mass Customer,No,Yes,1
3199,Florry,Neasam,Female,98,1969-08-31,55,55,Product Engineer,,Mass Customer,No,Yes,15
3200,Marna,,Female,51,1995-11-03,29,29,Environmental Tech,Manufacturing,Mass Customer,No,No,1
3201,Zed,Blanckley,Male,61,2000-03-31,25,25,Assistant Professor,Financial Services,Mass Customer,No,Yes,1
3202,Garry,Gadson,Male,74,1994-09-10,30,30,Office Assistant IV,Financial Services,Mass Customer,No,Yes,2
3203,Swen,Merioth,Male,25,1985-02-05,40,40,GIS Technical Architect,,Affluent Customer,No,Yes,7
3204,Ibby,Beedon,Female,51,1994-11-26,30,30,Media Manager III,Health,Mass Customer,No,Yes,4
3205,Egan,Flockhart,Male,35,1959-04-20,66,66,Account Executive,,Mass Customer,No,No,20
3206,Elbertine,Trewin,Female,32,1995-03-23,30,30,Financial Advisor,Financial Services,Mass Customer,No,No,1
3207,Anica,Halfhyde,Female,46,1987-08-29,37,37,,,Mass Customer,No,No,21
3208,Jeanne,O'Meara,Female,53,1967-02-06,58,58,VP Marketing,,High Net Worth,No,No,15
3209,Clarie,Markushkin,Female,10,1964-03-28,61,61,Civil Engineer,Manufacturing,Affluent Customer,No,No,15
3210,Stella,Abreheart,Female,80,1988-02-01,37,37,Junior Executive,Manufacturing,Mass Customer,No,No,1
3211,Betsy,Cosh,Female,52,1993-06-12,32,32,Automation Specialist II,Health,High Net Worth,No,Yes,7
3212,Corella,Bartomeu,Female,62,1981-01-15,44,44,Analog Circuit Design manager,Financial Services,Affluent Customer,No,No,13
3213,Marcile,Vasiliev,Female,27,1971-09-26,53,53,,Telecommunications,Affluent Customer,No,Yes,16
3214,Cindelyn,Balas,Female,2,1993-01-21,32,32,Software Engineer III,Financial Services,Mass Customer,No,Yes,9
3215,Wolfgang,Raffles,Male,14,1976-09-28,48,48,General Manager,,Mass Customer,No,Yes,7
3216,Edgar,Ordish,Male,59,1998-05-08,27,27,Database Administrator III,Manufacturing,Mass Customer,No,Yes,1
3217,Lorena,Titterrell,Female,95,1968-03-12,57,57,Physical Therapy Assistant,Manufacturing,Mass Customer,No,No,8
3218,Conny,Starbeck,Female,38,1976-02-12,49,49,Information Systems Manager,Argiculture,Mass Customer,No,Yes,22
3219,Denyse,Scutts,Female,94,1998-01-06,27,27,Web Developer III,Financial Services,Mass Customer,No,No,3
3220,Hunt,Linn,Male,53,1972-07-26,52,52,Research Assistant IV,Manufacturing,Affluent Customer,No,No,11
3221,Brigid,Quigley,Female,59,1959-09-25,65,65,Internal Auditor,Property,High Net Worth,No,Yes,11
3222,Caralie,Sellors,Unknown,40,1977-07-22,47,47,Senior Editor,IT,Affluent Customer,No,No,
3223,Tiffi,Wortt,Unknown,44,1977-07-22,47,47,Database Administrator III,IT,Mass Customer,No,Yes,
3224,Darell,Mulqueeny,Female,67,1996-03-12,29,29,Automation Specialist III,Manufacturing,Affluent Customer,No,No,3
3225,Durante,Reddan,Male,19,1980-06-19,45,45,Chief Design Engineer,Health,Mass Customer,No,Yes,4
3226,Andi,Whittet,Female,43,1973-03-29,52,52,,Entertainment,Affluent Customer,No,No,11
3227,Costa,Sharpin,Male,37,1995-12-06,29,29,,Manufacturing,Affluent Customer,No,No,2
3228,Margette,Donaghie,Female,36,1964-08-16,60,60,Social Worker,Health,Mass Customer,No,No,13
3229,Carrol,Gheorghie,Male,69,1964-10-18,60,60,Sales Representative,Retail,High Net Worth,No,Yes,6
3230,Calida,Clardge,Female,31,1970-02-14,55,55,Executive Secretary,Financial Services,Mass Customer,No,No,12
3231,Cazzie,Gravell,Male,84,1976-05-29,49,49,,,Affluent Customer,No,Yes,16
3232,Rose,Milsom,Female,7,1993-10-10,31,31,Payment Adjustment Coordinator,Financial Services,Mass Customer,No,Yes,9
3233,Xever,Feeley,Male,7,1959-01-06,66,66,Tax Accountant,Financial Services,Mass Customer,No,Yes,17
3234,Mata,Hoggan,Male,35,1987-04-15,38,38,Safety Technician II,Manufacturing,Mass Customer,No,Yes,19
3235,Leif,Woolfall,Male,88,1965-05-15,60,60,Business Systems Development Analyst,Property,Affluent Customer,No,Yes,12
3236,Edsel,Arguile,Male,37,1993-04-01,32,32,,Manufacturing,Mass Customer,No,Yes,5
3237,Astrid,Sumnall,Female,94,1964-08-15,60,60,Assistant Manager,Manufacturing,Mass Customer,No,No,13
3238,Sauveur,Edmands,Male,23,1977-07-20,47,47,Executive Secretary,Retail,Mass Customer,No,No,14
3239,Wendi,Hew,Female,15,1971-12-06,53,53,Staff Scientist,Health,High Net Worth,No,No,5
3240,Ryon,Elsay,Male,90,1976-09-04,48,48,Chief Design Engineer,,Mass Customer,No,Yes,6
3241,Milt,Erett,Male,34,1979-10-29,45,45,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,No,Yes,16
3242,Lib,Schohier,Female,4,1958-03-07,67,67,General Manager,Manufacturing,Affluent Customer,No,Yes,14
3243,Tim,Besset,Male,24,1973-05-19,52,52,Media Manager I,Health,Mass Customer,No,No,7
3244,Rosene,Bullar,Female,24,1959-05-08,66,66,Systems Administrator I,Financial Services,Mass Customer,No,No,13
3245,Wainwright,Succamore,Male,86,1959-03-27,66,66,Graphic Designer,IT,High Net Worth,No,No,7
3246,Norene,Merle,Female,73,1968-05-20,57,57,Senior Cost Accountant,Financial Services,Mass Customer,No,Yes,4
3247,Bellanca,Raymond,Female,0,1985-04-09,40,40,Structural Engineer,Manufacturing,Mass Customer,No,Yes,5
